gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025021295,CBJ,H,2026-04-14,0,0,{'default': 'Blue Jackets'},{'default': 'Capitals'},0,1,0,0,0,0,1,21,0,0,0,WSH,18:41,2025
2025021278,CBJ,H,2026-04-12,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,-1,0,0,0,0,1,19,0,0,0,BOS,14:49,2025
2025021271,CBJ,R,2026-04-11,0,0,{'default': 'Blue Jackets'},{'default': 'Canadiens'},0,2,0,0,0,0,1,21,0,0,2,MTL,19:06,2025
2025021247,CBJ,R,2026-04-09,0,0,{'default': 'Blue Jackets'},{'default': 'Sabres'},0,-2,0,0,0,0,0,20,0,0,0,BUF,15:46,2025
2025021235,CBJ,R,2026-04-07,0,0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},0,0,0,0,0,0,0,22,0,0,0,DET,16:36,2025
2025021215,CBJ,H,2026-04-04,0,0,{'default': 'Blue Jackets'},{'default': 'Jets'},0,-1,0,0,0,0,1,16,0,0,0,WPG,13:53,2025
2025021197,CBJ,R,2026-04-02,0,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},0,0,0,0,0,0,2,18,0,0,0,CAR,18:22,2025
2025021185,CBJ,H,2026-03-31,0,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},0,0,0,0,0,0,1,18,0,0,0,CAR,21:21,2025
2025021170,CBJ,H,2026-03-29,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,0,0,0,0,0,0,18,0,0,5,BOS,18:34,2025
2025021158,CBJ,H,2026-03-28,0,0,{'default': 'Blue Jackets'},{'default': 'Sharks'},0,-1,0,0,0,0,1,19,0,0,0,SJS,19:09,2025
2025021137,CBJ,R,2026-03-26,0,0,{'default': 'Blue Jackets'},{'default': 'Canadiens'},0,1,0,0,0,0,3,19,0,0,0,MTL,20:36,2025
2025021125,CBJ,R,2026-03-24,0,0,{'default': 'Blue Jackets'},{'default': 'Flyers'},0,0,0,0,0,0,0,22,0,0,0,PHI,19:58,2025
2025021114,CBJ,R,2026-03-22,0,0,{'default': 'Blue Jackets'},{'default': 'Islanders'},0,0,0,0,0,0,2,17,0,0,0,NYI,15:21,2025
2025021104,CBJ,H,2026-03-21,0,0,{'default': 'Blue Jackets'},{'default': 'Kraken'},0,0,0,0,0,0,1,19,0,0,0,SEA,16:26,2025
2025021086,CBJ,H,2026-03-19,0,0,{'default': 'Blue Jackets'},{'default': 'Rangers'},0,1,0,0,0,0,0,19,0,0,2,NYR,17:35,2025
2025021070,CBJ,H,2026-03-17,0,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},0,0,0,0,0,0,1,19,0,0,0,CAR,16:38,2025
2025020828,CBJ,H,2026-03-09,0,0,{'default': 'Blue Jackets'},{'default': 'Kings'},0,0,0,0,0,0,2,6,0,0,0,LAK,5:02,2025
2025020995,CBJ,H,2026-03-07,0,0,{'default': 'Blue Jackets'},{'default': 'Mammoth'},0,1,0,0,0,0,0,19,0,0,0,UTA,17:08,2025
2025020978,CBJ,H,2026-03-05,0,0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0,0,0,0,0,0,3,26,0,0,2,FLA,22:08,2025
2025020963,CBJ,H,2026-03-03,0,0,{'default': 'Blue Jackets'},{'default': 'Predators'},0,1,0,0,0,0,1,23,0,0,0,NSH,21:04,2025
2025020953,CBJ,R,2026-03-02,0,0,{'default': 'Blue Jackets'},{'default': 'Rangers'},0,0,0,0,0,0,1,26,0,0,0,NYR,22:18,2025
2025020937,CBJ,H,2026-02-28,0,0,{'default': 'Blue Jackets'},{'default': 'Islanders'},0,0,0,0,0,0,0,23,0,0,0,NYI,18:44,2025
2025020918,CBJ,R,2026-02-26,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,0,0,0,0,0,0,18,0,0,0,BOS,15:20,2025
2025020894,CBJ,H,2026-02-04,0,0,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},0,3,0,0,0,0,0,23,0,0,0,CHI,19:43,2025
2025020887,CBJ,R,2026-02-03,0,0,{'default': 'Blue Jackets'},{'default': 'Devils'},0,0,0,0,0,0,1,22,0,0,0,NJD,17:54,2025
2025020868,CBJ,R,2026-01-31,0,0,{'default': 'Blue Jackets'},{'default': 'Blues'},0,1,0,0,0,0,0,22,0,0,0,STL,17:46,2025
2025020858,CBJ,R,2026-01-30,0,0,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},0,-1,0,0,0,0,0,21,0,0,0,CHI,18:09,2025
2025020840,CBJ,H,2026-01-28,1,0,{'default': 'Blue Jackets'},{'default': 'Flyers'},1,1,0,0,0,0,2,22,0,0,2,PHI,18:35,2025
2025020814,CBJ,H,2026-01-24,0,1,{'default': 'Blue Jackets'},{'default': 'Lightning'},1,3,0,0,0,0,1,29,0,0,0,TBL,23:23,2025
2025020797,CBJ,H,2026-01-22,0,0,{'default': 'Blue Jackets'},{'default': 'Stars'},0,0,0,0,0,0,1,27,0,0,0,DAL,21:07,2025
2025020782,CBJ,H,2026-01-20,0,0,{'default': 'Blue Jackets'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,2,25,0,0,0,OTT,20:49,2025
2025020760,CBJ,R,2026-01-17,0,1,{'default': 'Blue Jackets'},{'default': 'Penguins'},1,-1,0,0,0,0,0,31,0,0,0,PIT,19:50,2025
2025020743,CBJ,H,2026-01-15,0,0,{'default': 'Blue Jackets'},{'default': 'Canucks'},0,0,0,0,0,0,2,20,0,0,0,VAN,16:19,2025
