gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025021281,CGY,H,2026-04-12,0,0,{'default': 'Flames'},{'default': 'Mammoth'},0,1,0,0,0,0,0,20,0,0,2,UTA,12:13,2025
2025021256,CGY,R,2026-04-09,0,0,{'default': 'Flames'},{'default': 'Avalanche'},0,-1,0,0,0,0,1,15,0,0,0,COL,9:25,2025
2025021239,CGY,R,2026-04-07,0,2,{'default': 'Flames'},{'default': 'Stars'},2,2,0,0,0,0,2,18,0,0,0,DAL,9:12,2025
2025021219,CGY,R,2026-04-04,0,0,{'default': 'Flames'},{'default': 'Ducks'},0,0,0,0,0,0,0,13,0,0,0,ANA,10:19,2025
2025021201,CGY,R,2026-04-02,0,0,{'default': 'Flames'},{'default': 'Golden Knights'},0,-1,0,0,0,0,1,14,0,0,4,VGK,8:22,2025
2025021174,CGY,R,2026-03-30,0,0,{'default': 'Flames'},{'default': 'Avalanche'},0,-3,0,0,0,0,2,16,0,0,0,COL,11:50,2025
2025021165,CGY,H,2026-03-28,1,0,{'default': 'Flames'},{'default': 'Canucks'},1,-1,1,1,0,0,3,13,0,0,5,VAN,8:51,2025
2025021147,CGY,H,2026-03-26,0,0,{'default': 'Flames'},{'default': 'Ducks'},0,0,0,0,0,0,1,15,0,0,2,ANA,9:59,2025
2025021133,CGY,H,2026-03-24,0,0,{'default': 'Flames'},{'default': 'Kings'},0,-1,0,0,0,0,0,13,0,0,0,LAK,9:03,2025
2025021116,CGY,H,2026-03-22,0,0,{'default': 'Flames'},{'default': 'Lightning'},0,0,0,0,0,0,0,12,0,0,0,TBL,10:20,2025
2025021097,CGY,H,2026-03-20,0,1,{'default': 'Flames'},{'default': 'Panthers'},1,1,0,0,0,0,0,14,0,0,0,FLA,10:32,2025
2025021081,CGY,H,2026-03-18,0,0,{'default': 'Flames'},{'default': 'Blues'},0,0,0,0,0,0,2,16,0,0,0,STL,11:44,2025
2025021051,CGY,R,2026-03-14,0,0,{'default': 'Flames'},{'default': 'Islanders'},0,-1,0,0,0,0,0,11,0,0,2,NYI,8:05,2025
2025021032,CGY,R,2026-03-12,0,1,{'default': 'Flames'},{'default': 'Devils'},1,-1,0,0,0,0,1,17,0,0,0,NJD,11:58,2025
2025021017,CGY,R,2026-03-10,0,0,{'default': 'Flames'},{'default': 'Rangers'},0,-1,0,0,0,0,2,13,0,0,0,NYR,11:26,2025
2025021009,CGY,R,2026-03-09,0,0,{'default': 'Flames'},{'default': 'Capitals'},0,-2,0,0,0,0,0,15,0,0,0,WSH,11:21,2025
2025020998,CGY,H,2026-03-07,0,0,{'default': 'Flames'},{'default': 'Hurricanes'},0,0,0,0,0,0,0,14,0,0,2,CAR,10:57,2025
2025020981,CGY,H,2026-03-05,0,0,{'default': 'Flames'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,-1,0,0,0,0,1,13,0,0,2,OTT,8:21,2025
2025020965,CGY,H,2026-03-03,0,1,{'default': 'Flames'},{'default': 'Stars'},1,0,0,0,0,0,0,17,0,0,2,DAL,14:40,2025
2025020952,CGY,R,2026-03-01,0,0,{'default': 'Flames'},{'default': 'Ducks'},0,0,0,0,0,0,1,16,0,0,0,ANA,9:24,2025
2025020944,CGY,R,2026-02-28,0,0,{'default': 'Flames'},{'default': 'Kings'},0,-1,0,0,0,0,3,21,0,0,0,LAK,13:45,2025
2025020928,CGY,R,2026-02-26,0,0,{'default': 'Flames'},{'default': 'Sharks'},0,1,0,0,0,0,2,16,0,0,0,SJS,10:33,2025
2025020900,CGY,H,2026-02-04,0,0,{'default': 'Flames'},{'default': 'Oilers'},0,1,0,0,0,0,0,16,0,0,0,EDM,9:53,2025
2025020885,CGY,H,2026-02-02,0,0,{'default': 'Flames'},{'default': 'Maple Leafs'},0,0,0,0,0,0,1,14,0,0,0,TOR,10:43,2025
2025020863,CGY,H,2026-01-31,0,0,{'default': 'Flames'},{'default': 'Sharks'},0,0,0,0,0,0,2,15,0,0,0,SJS,13:23,2025
2025020853,CGY,R,2026-01-29,0,0,{'default': 'Flames'},{'default': 'Wild'},0,0,0,0,0,0,1,12,0,0,5,MIN,9:17,2025
2025020824,CGY,H,2026-01-25,0,1,{'default': 'Flames'},{'default': 'Ducks'},1,1,0,0,0,0,0,18,0,0,0,ANA,12:08,2025
2025020806,CGY,H,2026-01-23,0,0,{'default': 'Flames'},{'default': 'Capitals'},0,0,0,0,0,0,2,15,0,0,12,WSH,9:26,2025
2025020791,CGY,H,2026-01-21,0,0,{'default': 'Flames'},{'default': 'Penguins'},0,0,0,0,0,0,0,18,0,0,0,PIT,14:05,2025
2025020777,CGY,H,2026-01-19,0,0,{'default': 'Flames'},{'default': 'Devils'},0,0,0,0,0,0,1,15,0,0,0,NJD,9:55,2025
2025020756,CGY,H,2026-01-17,1,1,{'default': 'Flames'},{'default': 'Islanders'},2,2,0,0,0,0,1,16,0,0,0,NYI,11:38,2025
2025020745,CGY,R,2026-01-15,0,0,{'default': 'Flames'},{'default': 'Blackhawks'},0,0,0,0,0,0,2,18,0,0,0,CHI,15:10,2025
2025020728,CGY,R,2026-01-13,0,0,{'default': 'Flames'},{'default': 'Blue Jackets'},0,-2,0,0,0,0,2,21,0,0,0,CBJ,14:04,2025
2025020698,CGY,R,2026-01-10,0,0,{'default': 'Flames'},{'default': 'Penguins'},0,0,0,0,0,0,0,14,0,0,0,PIT,10:37,2025
2025020682,CGY,R,2026-01-08,0,0,{'default': 'Flames'},{'default': 'Bruins'},0,-1,0,0,0,0,0,17,0,0,0,BOS,10:22,2025
2025020678,CGY,R,2026-01-07,0,0,{'default': 'Flames'},{'default': 'Canadiens'},0,-1,0,0,0,0,0,19,0,0,0,MTL,13:38,2025
2025020665,CGY,H,2026-01-05,1,0,{'default': 'Flames'},{'default': 'Kraken'},1,-1,0,0,0,0,3,15,0,0,0,SEA,9:56,2025
2025020654,CGY,H,2026-01-03,0,0,{'default': 'Flames'},{'default': 'Predators'},0,0,0,0,0,0,0,21,0,0,0,NSH,14:59,2025
2025020630,CGY,H,2025-12-31,0,0,{'default': 'Flames'},{'default': 'Flyers'},0,1,0,0,0,0,2,19,0,0,2,PHI,13:58,2025
2025020613,CGY,H,2025-12-29,0,0,{'default': 'Flames'},{'default': 'Bruins'},0,0,0,0,0,0,0,11,0,0,0,BOS,8:53,2025
2025020598,CGY,H,2025-12-27,0,1,{'default': 'Flames'},{'default': 'Oilers'},1,3,0,0,0,0,3,17,0,0,2,EDM,10:49,2025
2025020585,CGY,R,2025-12-23,0,0,{'default': 'Flames'},{'default': 'Oilers'},0,0,0,0,0,0,0,16,0,0,10,EDM,12:27,2025
2025020559,CGY,H,2025-12-20,1,0,{'default': 'Flames'},{'default': 'Golden Knights'},1,1,0,0,0,0,1,16,0,0,0,VGK,12:47,2025
2025020542,CGY,H,2025-12-18,0,0,{'default': 'Flames'},{'default': 'Kraken'},0,0,0,0,0,0,0,16,0,0,0,SEA,11:17,2025
2025020527,CGY,R,2025-12-16,0,1,{'default': 'Flames'},{'default': 'Sharks'},1,-1,0,0,0,0,2,18,0,0,0,SJS,14:42,2025
2025020507,CGY,R,2025-12-13,0,0,{'default': 'Flames'},{'default': 'Kings'},0,0,0,0,0,0,1,11,0,0,5,LAK,7:01,2025
2025020477,CGY,H,2025-12-10,0,0,{'default': 'Flames'},{'default': 'Red Wings'},0,-1,0,0,0,0,1,14,0,0,4,DET,7:39,2025
2025020463,CGY,H,2025-12-08,0,0,{'default': 'Flames'},{'default': 'Sabres'},0,0,0,0,0,0,2,11,0,0,2,BUF,6:58,2025
2025020448,CGY,H,2025-12-06,0,0,{'default': 'Flames'},{'default': 'Mammoth'},0,0,0,0,0,0,2,16,0,0,0,UTA,7:49,2025
2025020433,CGY,H,2025-12-04,0,0,{'default': 'Flames'},{'default': 'Wild'},0,-1,0,0,0,0,0,8,0,0,0,MIN,5:41,2025
2025020416,CGY,R,2025-12-02,0,0,{'default': 'Flames'},{'default': 'Predators'},0,-2,0,0,0,0,1,12,0,0,0,NSH,9:32,2025
2025020404,CGY,R,2025-11-30,0,0,{'default': 'Flames'},{'default': 'Hurricanes'},0,0,0,0,0,0,1,12,0,0,2,CAR,9:04,2025
2025020380,CGY,R,2025-11-28,0,0,{'default': 'Flames'},{'default': 'Panthers'},0,-1,0,0,0,0,0,13,0,0,0,FLA,7:10,2025
2025020362,CGY,R,2025-11-26,0,0,{'default': 'Flames'},{'default': 'Lightning'},0,-1,0,0,0,0,0,14,0,0,0,TBL,11:43,2025
2025020352,CGY,R,2025-11-23,0,0,{'default': 'Flames'},{'default': 'Canucks'},0,0,0,0,0,0,0,11,0,0,2,VAN,8:00,2025
2025020345,CGY,H,2025-11-22,0,0,{'default': 'Flames'},{'default': 'Stars'},0,0,0,0,0,0,0,11,0,0,0,DAL,9:16,2025
2025020316,CGY,R,2025-11-19,0,0,{'default': 'Flames'},{'default': 'Sabres'},0,0,0,0,0,0,1,12,0,0,0,BUF,9:12,2025
2025020312,CGY,R,2025-11-18,0,1,{'default': 'Flames'},{'default': 'Blackhawks'},1,-1,0,0,0,0,2,18,0,0,14,CHI,14:48,2025
2025020294,CGY,H,2025-11-15,0,0,{'default': 'Flames'},{'default': 'Jets'},0,0,0,0,0,0,3,19,0,0,0,WPG,13:16,2025
2025020276,CGY,H,2025-11-13,0,0,{'default': 'Flames'},{'default': 'Sharks'},0,0,0,0,0,0,1,13,0,0,0,SJS,9:52,2025
2025020260,CGY,R,2025-11-11,0,0,{'default': 'Flames'},{'default': 'Blues'},0,0,0,0,0,0,1,17,0,0,2,STL,12:58,2025
2025020249,CGY,R,2025-11-09,0,0,{'default': 'Flames'},{'default': 'Wild'},0,0,0,0,0,0,1,14,0,0,2,MIN,9:41,2025
2025020229,CGY,H,2025-11-07,0,0,{'default': 'Flames'},{'default': 'Blackhawks'},0,0,0,0,0,0,0,13,0,0,0,CHI,10:56,2025
