gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025021266,STL,R,2026-04-11,0,1,{'default': 'Blues'},{'default': 'Blackhawks'},1,0,0,1,0,0,1,24,0,0,0,CHI,20:26,2025
2025021253,STL,H,2026-04-09,0,0,{'default': 'Blues'},{'default': 'Jets'},0,-1,0,0,0,0,0,23,0,0,0,WPG,20:13,2025
2025021238,STL,H,2026-04-07,0,0,{'default': 'Blues'},{'default': 'Avalanche'},0,-2,0,0,0,0,3,24,0,0,2,COL,20:04,2025
2025021228,STL,R,2026-04-05,0,0,{'default': 'Blues'},{'default': 'Avalanche'},0,2,0,0,0,0,1,27,0,0,0,COL,19:47,2025
2025021206,STL,R,2026-04-03,0,0,{'default': 'Blues'},{'default': 'Ducks'},0,1,0,0,0,0,1,27,0,0,2,ANA,19:11,2025
2025021189,STL,R,2026-04-01,0,0,{'default': 'Blues'},{'default': 'Kings'},0,1,0,0,0,0,2,25,0,0,2,LAK,21:01,2025
2025021177,STL,R,2026-03-30,0,0,{'default': 'Blues'},{'default': 'Sharks'},0,-2,0,0,0,0,0,25,0,0,0,SJS,19:50,2025
2025021160,STL,H,2026-03-28,0,0,{'default': 'Blues'},{'default': 'Maple Leafs'},0,1,0,0,0,0,4,25,0,0,0,TOR,19:59,2025
2025021143,STL,H,2026-03-26,0,0,{'default': 'Blues'},{'default': 'Sharks'},0,0,0,0,0,0,2,27,0,0,5,SJS,20:49,2025
2025021128,STL,H,2026-03-24,0,1,{'default': 'Blues'},{'default': 'Capitals'},1,2,0,0,0,0,1,26,0,0,0,WSH,20:51,2025
2025021107,STL,R,2026-03-21,0,2,{'default': 'Blues'},{'default': 'Canucks'},2,1,0,1,0,0,1,25,0,0,0,VAN,21:59,2025
2025021081,STL,R,2026-03-18,0,0,{'default': 'Blues'},{'default': 'Flames'},0,0,0,0,0,0,2,30,0,0,0,CGY,26:56,2025
2025021057,STL,R,2026-03-15,0,1,{'default': 'Blues'},{'default': 'Jets'},1,0,0,0,0,0,2,26,0,0,0,WPG,24:58,2025
2025021042,STL,H,2026-03-13,0,0,{'default': 'Blues'},{'default': 'Oilers'},0,-1,0,0,0,0,1,26,0,0,4,EDM,21:16,2025
2025021033,STL,R,2026-03-12,0,0,{'default': 'Blues'},{'default': 'Hurricanes'},0,1,0,0,0,0,0,23,0,0,0,CAR,21:41,2025
2025021019,STL,H,2026-03-10,0,0,{'default': 'Blues'},{'default': 'Islanders'},0,-1,0,0,0,0,1,27,0,0,0,NYI,23:39,2025
2025021006,STL,R,2026-03-08,0,0,{'default': 'Blues'},{'default': 'Ducks'},0,1,0,0,0,0,3,32,0,0,0,ANA,20:16,2025
2025020989,STL,R,2026-03-06,0,0,{'default': 'Blues'},{'default': 'Sharks'},0,-2,0,0,0,0,1,27,0,0,0,SJS,25:03,2025
2025020974,STL,R,2026-03-04,1,0,{'default': 'Blues'},{'default': 'Kraken'},1,1,0,0,0,0,4,28,0,0,0,SEA,22:52,2025
2025020951,STL,R,2026-03-01,1,0,{'default': 'Blues'},{'default': 'Wild'},1,2,0,0,0,0,3,22,0,0,0,MIN,20:32,2025
2025020943,STL,H,2026-02-28,0,0,{'default': 'Blues'},{'default': 'Devils'},0,1,0,0,0,0,2,23,0,0,0,NJD,20:35,2025
2025020925,STL,H,2026-02-26,0,0,{'default': 'Blues'},{'default': 'Kraken'},0,1,0,0,0,0,4,24,0,0,0,SEA,19:01,2025
2025020899,STL,R,2026-02-04,0,0,{'default': 'Blues'},{'default': 'Stars'},0,0,0,0,0,0,0,18,0,0,0,DAL,15:09,2025
2025020880,STL,R,2026-02-02,0,0,{'default': 'Blues'},{'default': 'Predators'},0,0,0,0,0,0,1,18,0,0,0,NSH,15:39,2025
2025020868,STL,H,2026-01-31,0,0,{'default': 'Blues'},{'default': 'Blue Jackets'},0,-1,0,0,0,0,2,21,0,0,0,CBJ,16:16,2025
2025020852,STL,H,2026-01-29,0,0,{'default': 'Blues'},{'default': 'Panthers'},0,1,0,0,0,0,1,16,0,0,0,FLA,12:06,2025
2025020836,STL,H,2026-01-27,0,0,{'default': 'Blues'},{'default': 'Stars'},0,-1,0,0,0,0,0,19,0,0,0,DAL,14:16,2025
2025020816,STL,H,2026-01-24,0,1,{'default': 'Blues'},{'default': 'Kings'},1,0,0,0,0,0,0,18,0,0,0,LAK,16:39,2025
2025020804,STL,R,2026-01-23,0,0,{'default': 'Blues'},{'default': 'Stars'},0,0,0,0,0,0,0,18,0,0,0,DAL,14:48,2025
2025020785,STL,R,2026-01-20,0,0,{'default': 'Blues'},{'default': 'Jets'},0,0,0,0,0,0,1,14,0,0,0,WPG,10:44,2025
2025020769,STL,R,2026-01-18,0,0,{'default': 'Blues'},{'default': 'Oilers'},0,-1,0,0,0,0,0,24,0,0,0,EDM,15:35,2025
2025020751,STL,H,2026-01-16,0,0,{'default': 'Blues'},{'default': 'Lightning'},0,0,0,0,0,0,0,21,0,0,0,TBL,15:56,2025
2025020730,STL,H,2026-01-13,0,0,{'default': 'Blues'},{'default': 'Hurricanes'},0,0,0,0,0,0,1,19,0,0,2,CAR,14:55,2025
2025020710,STL,R,2026-01-10,0,0,{'default': 'Blues'},{'default': 'Golden Knights'},0,-1,0,0,0,0,0,25,0,0,0,VGK,20:01,2025
2025020696,STL,R,2026-01-09,0,0,{'default': 'Blues'},{'default': 'Mammoth'},0,0,0,0,0,0,0,18,0,0,0,UTA,12:38,2025
2025020679,STL,R,2026-01-07,0,0,{'default': 'Blues'},{'default': 'Blackhawks'},0,-1,0,0,0,0,0,17,0,0,2,CHI,14:19,2025
2025020648,STL,H,2026-01-03,0,0,{'default': 'Blues'},{'default': 'Canadiens'},0,1,0,0,0,0,0,17,0,0,0,MTL,13:20,2025
2025020610,STL,H,2025-12-29,0,0,{'default': 'Blues'},{'default': 'Sabres'},0,-3,0,0,0,0,0,13,0,0,0,BUF,8:52,2025
2025020595,STL,H,2025-12-27,0,0,{'default': 'Blues'},{'default': 'Predators'},0,0,0,0,0,0,0,16,0,0,2,NSH,13:03,2025
2025020571,STL,R,2025-12-22,0,0,{'default': 'Blues'},{'default': 'Lightning'},0,-2,0,0,0,0,1,17,0,0,4,TBL,12:27,2025
2025020554,STL,R,2025-12-20,0,0,{'default': 'Blues'},{'default': 'Panthers'},0,1,0,0,0,0,1,22,0,0,0,FLA,15:04,2025
2025020541,STL,H,2025-12-18,0,0,{'default': 'Blues'},{'default': 'Rangers'},0,0,0,0,0,0,2,20,0,0,0,NYR,14:32,2025
2025020531,STL,H,2025-12-17,0,0,{'default': 'Blues'},{'default': 'Jets'},0,0,0,0,0,0,2,17,0,0,0,WPG,14:34,2025
2025020517,STL,H,2025-12-15,0,0,{'default': 'Blues'},{'default': 'Predators'},0,1,0,0,0,0,2,23,0,0,6,NSH,16:26,2025
2025020493,STL,H,2025-12-12,1,0,{'default': 'Blues'},{'default': 'Blackhawks'},1,1,0,0,0,0,2,19,0,0,5,CHI,13:17,2025
2025020487,STL,R,2025-12-11,0,0,{'default': 'Blues'},{'default': 'Predators'},0,-1,0,0,0,0,1,20,0,0,0,NSH,15:07,2025
2025020472,STL,H,2025-12-09,0,0,{'default': 'Blues'},{'default': 'Bruins'},0,-2,0,0,0,0,1,15,0,0,4,BOS,9:49,2025
2025020457,STL,R,2025-12-07,0,0,{'default': 'Blues'},{'default': 'Canadiens'},0,0,0,0,0,0,1,18,0,0,2,MTL,15:35,2025
2025020445,STL,R,2025-12-06,0,0,{'default': 'Blues'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,3,21,0,0,0,OTT,12:40,2025
2025020426,STL,R,2025-12-04,0,0,{'default': 'Blues'},{'default': 'Bruins'},0,-1,0,0,0,0,3,25,0,0,0,BOS,18:19,2025
2025020409,STL,H,2025-12-01,0,0,{'default': 'Blues'},{'default': 'Ducks'},0,-2,0,0,0,0,1,18,0,0,0,ANA,14:38,2025
2025020398,STL,H,2025-11-29,0,0,{'default': 'Blues'},{'default': 'Mammoth'},0,0,0,0,0,0,0,16,0,0,0,UTA,13:02,2025
2025020382,STL,H,2025-11-28,0,0,{'default': 'Blues'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,1,0,0,0,0,1,25,0,0,2,OTT,16:07,2025
2025020364,STL,R,2025-11-26,0,1,{'default': 'Blues'},{'default': 'Devils'},1,1,0,0,0,0,2,18,0,0,0,NJD,11:24,2025
2025020355,STL,R,2025-11-24,0,0,{'default': 'Blues'},{'default': 'Rangers'},0,-2,0,0,0,0,1,17,0,0,0,NYR,13:59,2025
2025020214,STL,R,2025-11-05,0,0,{'default': 'Blues'},{'default': 'Capitals'},0,-3,0,0,0,0,1,16,0,0,0,WSH,13:52,2025
