gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025021272,PHI,R,2026-04-11,0,1,{'default': 'Flyers'},{'default': 'Jets'},1,2,0,0,0,0,2,21,0,1,0,WPG,15:36,2025
2025021250,PHI,R,2026-04-09,1,0,{'default': 'Flyers'},{'default': 'Red Wings'},1,0,0,0,0,0,2,25,0,0,0,DET,18:39,2025
2025021236,PHI,R,2026-04-07,0,0,{'default': 'Flyers'},{'default': 'Devils'},0,1,0,0,0,0,3,24,0,0,0,NJD,17:52,2025
2025021224,PHI,H,2026-04-05,1,1,{'default': 'Flyers'},{'default': 'Bruins'},2,1,0,1,0,0,1,26,0,0,0,BOS,20:04,2025
2025021205,PHI,R,2026-04-03,0,0,{'default': 'Flyers'},{'default': 'Islanders'},0,0,0,0,0,0,3,26,0,0,0,NYI,17:18,2025
2025021196,PHI,H,2026-04-02,0,1,{'default': 'Flyers'},{'default': 'Red Wings'},1,1,0,0,0,0,0,23,0,0,0,DET,19:25,2025
2025021184,PHI,R,2026-03-31,1,1,{'default': 'Flyers'},{'default': 'Capitals'},2,0,0,0,0,0,3,28,0,0,0,WSH,20:37,2025
2025021172,PHI,H,2026-03-29,0,0,{'default': 'Flyers'},{'default': 'Stars'},0,0,0,0,0,0,2,26,0,0,0,DAL,19:58,2025
2025021163,PHI,R,2026-03-28,0,0,{'default': 'Flyers'},{'default': 'Red Wings'},0,-1,0,0,0,0,2,24,0,0,0,DET,16:46,2025
2025021142,PHI,H,2026-03-26,1,1,{'default': 'Flyers'},{'default': 'Blackhawks'},2,2,0,0,0,0,3,20,0,0,0,CHI,16:43,2025
2025021125,PHI,H,2026-03-24,0,1,{'default': 'Flyers'},{'default': 'Blue Jackets'},1,0,0,0,0,0,0,23,0,0,5,CBJ,17:52,2025
2025021103,PHI,R,2026-03-21,1,1,{'default': 'Flyers'},{'default': 'Sharks'},2,2,1,1,1,0,4,31,0,0,0,SJS,25:32,2025
2025021093,PHI,R,2026-03-19,0,0,{'default': 'Flyers'},{'default': 'Kings'},0,0,0,0,0,0,2,30,0,0,0,LAK,22:43,2025
2025021082,PHI,R,2026-03-18,0,0,{'default': 'Flyers'},{'default': 'Ducks'},0,-1,0,0,0,0,3,25,0,0,2,ANA,19:40,2025
2025021052,PHI,H,2026-03-14,0,1,{'default': 'Flyers'},{'default': 'Blue Jackets'},1,0,0,0,0,0,1,28,0,0,0,CBJ,19:47,2025
2025021035,PHI,R,2026-03-12,0,0,{'default': 'Flyers'},{'default': 'Wild'},0,0,0,0,0,0,1,26,0,0,0,MIN,19:27,2025
2025021026,PHI,H,2026-03-11,0,1,{'default': 'Flyers'},{'default': 'Capitals'},1,1,0,0,0,0,3,26,0,0,0,WSH,19:44,2025
2025021008,PHI,H,2026-03-09,0,0,{'default': 'Flyers'},{'default': 'Rangers'},0,0,0,0,0,0,1,24,0,0,0,NYR,18:00,2025
2025020993,PHI,R,2026-03-07,0,0,{'default': 'Flyers'},{'default': 'Penguins'},0,1,0,0,0,0,1,30,0,0,2,PIT,20:47,2025
2025020976,PHI,H,2026-03-05,0,0,{'default': 'Flyers'},{'default': 'Mammoth'},0,0,0,0,0,0,0,24,0,0,0,UTA,18:28,2025
2025020954,PHI,R,2026-03-02,1,0,{'default': 'Flyers'},{'default': 'Maple Leafs'},1,0,1,1,0,0,3,30,0,0,0,TOR,23:34,2025
2025020935,PHI,H,2026-02-28,0,2,{'default': 'Flyers'},{'default': 'Bruins'},2,2,0,0,0,0,1,22,0,0,0,BOS,19:21,2025
2025020924,PHI,R,2026-02-26,0,0,{'default': 'Flyers'},{'default': 'Rangers'},0,1,0,0,0,0,0,25,0,0,0,NYR,21:00,2025
2025020911,PHI,R,2026-02-25,0,0,{'default': 'Flyers'},{'default': 'Capitals'},0,-1,0,0,0,0,2,23,0,0,0,WSH,20:10,2025
2025020907,PHI,H,2026-02-05,0,0,{'default': 'Flyers'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,1,25,0,0,0,OTT,20:52,2025
2025020889,PHI,H,2026-02-03,0,0,{'default': 'Flyers'},{'default': 'Capitals'},0,1,0,0,0,0,0,24,0,0,0,WSH,20:38,2025
2025020859,PHI,H,2026-01-31,0,0,{'default': 'Flyers'},{'default': 'Kings'},0,0,0,0,0,0,0,27,0,0,0,LAK,23:12,2025
2025020843,PHI,R,2026-01-29,0,1,{'default': 'Flyers'},{'default': 'Bruins'},1,-1,0,0,0,0,1,21,0,0,0,BOS,15:37,2025
2025020840,PHI,R,2026-01-28,0,1,{'default': 'Flyers'},{'default': 'Blue Jackets'},1,0,0,0,0,0,3,27,0,0,2,CBJ,21:59,2025
2025020827,PHI,H,2026-01-26,0,0,{'default': 'Flyers'},{'default': 'Islanders'},0,-3,0,0,0,0,1,22,0,0,0,NYI,19:00,2025
2025020805,PHI,R,2026-01-23,0,0,{'default': 'Flyers'},{'default': 'Avalanche'},0,-1,0,0,0,0,3,26,0,0,0,COL,20:48,2025
2025020790,PHI,R,2026-01-21,2,1,{'default': 'Flyers'},{'default': 'Mammoth'},3,1,1,1,0,0,6,28,0,0,0,UTA,22:15,2025
2025020775,PHI,R,2026-01-19,0,0,{'default': 'Flyers'},{'default': 'Golden Knights'},0,1,0,0,0,0,2,24,0,0,2,VGK,19:25,2025
2025020755,PHI,H,2026-01-17,0,0,{'default': 'Flyers'},{'default': 'Rangers'},0,-2,0,0,0,0,2,23,0,0,0,NYR,16:15,2025
2025020741,PHI,R,2026-01-15,0,0,{'default': 'Flyers'},{'default': 'Penguins'},0,-2,0,0,0,0,3,22,0,0,0,PIT,17:34,2025
2025020736,PHI,R,2026-01-14,0,0,{'default': 'Flyers'},{'default': 'Sabres'},0,-2,0,0,0,0,0,26,0,0,0,BUF,22:43,2025
2025020719,PHI,H,2026-01-12,1,0,{'default': 'Flyers'},{'default': 'Lightning'},1,-1,0,0,0,0,2,23,0,0,0,TBL,19:39,2025
2025020705,PHI,H,2026-01-10,0,1,{'default': 'Flyers'},{'default': 'Lightning'},1,-1,0,1,0,0,3,20,0,0,0,TBL,18:11,2025
2025020686,PHI,H,2026-01-08,0,1,{'default': 'Flyers'},{'default': 'Maple Leafs'},1,1,0,0,0,0,3,24,0,0,0,TOR,21:26,2025
2025020670,PHI,H,2026-01-06,0,1,{'default': 'Flyers'},{'default': 'Ducks'},1,1,0,0,0,0,3,29,0,0,0,ANA,23:39,2025
2025020647,PHI,R,2026-01-03,0,0,{'default': 'Flyers'},{'default': 'Oilers'},0,0,0,0,0,0,1,23,0,0,0,EDM,20:29,2025
2025020630,PHI,R,2025-12-31,0,0,{'default': 'Flyers'},{'default': 'Flames'},0,0,0,0,0,0,4,20,0,0,2,CGY,19:07,2025
2025020621,PHI,R,2025-12-30,1,0,{'default': 'Flyers'},{'default': 'Canucks'},1,2,0,0,0,0,5,25,0,0,0,VAN,17:48,2025
