gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,season
2025020185,DAL,R,2025-11-01,0,0,{'default': 'Stars'},{'default': 'Panthers'},0,-1,0,0,0,0,0,16,0,0,FLA,0,12:25,2025
2025020145,DAL,R,2025-10-26,1,0,{'default': 'Stars'},{'default': 'Predators'},1,1,0,0,0,0,1,12,0,0,NSH,0,8:28,2025
2024021286,DAL,R,2025-04-14,0,0,{'default': 'Stars'},{'default': 'Red Wings'},0,0,0,0,0,0,0,14,0,0,DET,0,10:51,2024
2024021272,DAL,H,2025-04-12,0,0,{'default': 'Stars'},"{'default': 'Utah Hockey Club', 'fr': ""Club de hockey de l'Utah""}",0,0,0,0,0,0,1,16,0,0,UTA,2,11:55,2024
2024021255,DAL,H,2025-04-10,0,0,{'default': 'Stars'},{'default': 'Jets'},0,-1,0,0,0,0,0,15,0,0,WPG,0,11:51,2024
2024021223,DAL,R,2025-04-06,0,0,{'default': 'Stars'},{'default': 'Wild'},0,0,0,0,0,0,1,13,0,0,MIN,0,7:53,2024
2024021211,DAL,H,2025-04-05,0,1,{'default': 'Stars'},{'default': 'Penguins'},1,1,0,0,0,0,0,14,0,0,PIT,0,9:33,2024
2024021201,DAL,H,2025-04-03,0,0,{'default': 'Stars'},{'default': 'Predators'},0,0,0,0,0,0,1,15,0,0,NSH,0,11:52,2024
2024021181,DAL,R,2025-03-31,0,1,{'default': 'Stars'},{'default': 'Kraken'},1,0,0,0,0,0,5,12,0,0,SEA,0,10:09,2024
2024021150,DAL,R,2025-03-27,0,0,{'default': 'Stars'},{'default': 'Flames'},0,0,0,0,0,0,0,18,0,0,CGY,0,15:15,2024
2024021141,DAL,R,2025-03-26,0,0,{'default': 'Stars'},{'default': 'Oilers'},0,0,0,0,0,0,0,15,0,0,EDM,0,10:57,2024
2024021127,DAL,H,2025-03-24,0,0,{'default': 'Stars'},{'default': 'Wild'},0,0,0,0,0,0,0,16,0,0,MIN,0,10:26,2024
2024021105,DAL,H,2025-03-22,0,0,{'default': 'Stars'},{'default': 'Flyers'},0,0,0,0,0,0,0,14,0,0,PHI,0,13:09,2024
2024021097,DAL,H,2025-03-20,1,0,{'default': 'Stars'},{'default': 'Lightning'},1,1,0,0,0,0,2,15,0,0,TBL,0,10:07,2024
2024021083,DAL,H,2025-03-18,0,0,{'default': 'Stars'},{'default': 'Ducks'},0,0,0,0,0,0,1,15,0,0,ANA,0,9:41,2024
2024021067,DAL,R,2025-03-16,0,0,{'default': 'Stars'},{'default': 'Avalanche'},0,-1,0,0,0,0,0,15,0,0,COL,0,9:39,2024
2024021051,DAL,R,2025-03-14,0,0,{'default': 'Stars'},{'default': 'Jets'},0,-2,0,0,0,0,0,20,0,0,WPG,0,12:41,2024
2024021019,DAL,R,2025-03-09,0,0,{'default': 'Stars'},{'default': 'Canucks'},0,0,0,0,0,0,1,16,0,0,VAN,0,11:34,2024
2024021011,DAL,R,2025-03-08,0,0,{'default': 'Stars'},{'default': 'Oilers'},0,0,0,0,0,0,1,14,0,0,EDM,0,10:30,2024
2024020994,DAL,H,2025-03-06,0,0,{'default': 'Stars'},{'default': 'Flames'},0,-1,0,0,0,0,0,16,0,0,CGY,0,14:09,2024
2024020979,DAL,H,2025-03-04,0,0,{'default': 'Stars'},{'default': 'Devils'},0,0,0,0,0,0,1,16,0,0,NJD,0,12:14,2024
