gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025021304,TOR,R,2026-04-15,0,1,{'default': 'Maple Leafs'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,1,0,0,0,0,2,24,0,0,2,OTT,20:17,2025
2025021285,TOR,H,2026-04-13,0,0,{'default': 'Maple Leafs'},{'default': 'Stars'},0,1,0,0,0,0,1,21,0,0,0,DAL,20:10,2025
2025021270,TOR,H,2026-04-11,0,1,{'default': 'Maple Leafs'},{'default': 'Panthers'},1,-4,0,1,0,0,1,19,0,0,0,FLA,16:59,2025
2025021252,TOR,R,2026-04-09,1,0,{'default': 'Maple Leafs'},{'default': 'Islanders'},1,0,1,1,0,0,1,21,0,0,0,NYI,18:54,2025
2025021245,TOR,H,2026-04-08,0,0,{'default': 'Maple Leafs'},{'default': 'Capitals'},0,-2,0,0,0,0,0,22,0,0,0,WSH,20:44,2025
2025021217,TOR,R,2026-04-04,1,0,{'default': 'Maple Leafs'},{'default': 'Kings'},1,-3,1,1,0,0,3,23,0,0,2,LAK,18:06,2025
2025021202,TOR,R,2026-04-02,0,1,{'default': 'Maple Leafs'},{'default': 'Sharks'},1,-1,0,1,0,0,0,20,0,0,0,SJS,19:22,2025
2025021176,TOR,R,2026-03-30,0,2,{'default': 'Maple Leafs'},{'default': 'Ducks'},2,3,0,0,0,0,3,24,0,0,2,ANA,19:08,2025
2025021160,TOR,R,2026-03-28,0,0,{'default': 'Maple Leafs'},{'default': 'Blues'},0,-2,0,0,0,0,0,22,0,0,2,STL,18:44,2025
2025021136,TOR,H,2026-03-25,0,0,{'default': 'Maple Leafs'},{'default': 'Rangers'},0,1,0,0,0,0,0,19,0,0,0,NYR,19:07,2025
2025021120,TOR,R,2026-03-24,0,0,{'default': 'Maple Leafs'},{'default': 'Bruins'},0,0,0,0,0,0,0,22,0,0,2,BOS,17:45,2025
2025021106,TOR,R,2026-03-21,1,1,{'default': 'Maple Leafs'},"{'default': 'Senators', 'fr': 'Sénateurs'}",2,1,0,0,0,0,3,18,0,0,0,OTT,18:04,2025
2025021094,TOR,H,2026-03-20,0,0,{'default': 'Maple Leafs'},{'default': 'Hurricanes'},0,0,0,0,0,0,1,15,0,0,2,CAR,12:21,2025
2025021068,TOR,H,2026-03-17,0,0,{'default': 'Maple Leafs'},{'default': 'Islanders'},0,0,0,0,0,0,1,16,0,0,0,NYI,13:30,2025
2025021060,TOR,R,2026-03-15,0,0,{'default': 'Maple Leafs'},{'default': 'Wild'},0,0,0,0,0,0,0,17,0,0,0,MIN,16:39,2025
2025021047,TOR,R,2026-03-14,0,0,{'default': 'Maple Leafs'},{'default': 'Sabres'},0,0,0,0,0,0,1,20,0,0,0,BUF,15:07,2025
2025021029,TOR,H,2026-03-12,0,0,{'default': 'Maple Leafs'},{'default': 'Ducks'},0,0,0,0,0,0,2,15,0,0,17,ANA,15:00,2025
2025021014,TOR,R,2026-03-10,0,1,{'default': 'Maple Leafs'},{'default': 'Canadiens'},1,0,0,0,0,0,1,20,0,0,0,MTL,18:21,2025
2025020994,TOR,H,2026-03-07,0,0,{'default': 'Maple Leafs'},{'default': 'Lightning'},0,-1,0,0,0,0,3,19,0,0,0,TBL,15:18,2025
2025020975,TOR,R,2026-03-05,1,0,{'default': 'Maple Leafs'},{'default': 'Rangers'},1,1,0,0,0,0,3,19,0,0,0,NYR,16:48,2025
2025020971,TOR,R,2026-03-04,0,1,{'default': 'Maple Leafs'},{'default': 'Devils'},1,-2,0,1,0,0,0,21,0,0,0,NJD,17:03,2025
2025020954,TOR,H,2026-03-02,0,0,{'default': 'Maple Leafs'},{'default': 'Flyers'},0,0,0,0,0,0,0,11,0,0,2,PHI,8:23,2025
2025020939,TOR,H,2026-02-28,0,0,{'default': 'Maple Leafs'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,1,16,0,0,0,OTT,13:34,2025
2025020857,TOR,R,2026-01-29,0,0,{'default': 'Maple Leafs'},{'default': 'Kraken'},0,-1,0,0,0,0,0,13,0,0,0,SEA,9:44,2025
2025020831,TOR,H,2026-01-27,0,0,{'default': 'Maple Leafs'},{'default': 'Sabres'},0,0,0,0,0,0,1,13,0,0,0,BUF,11:14,2025
2025020819,TOR,H,2026-01-25,0,1,{'default': 'Maple Leafs'},{'default': 'Avalanche'},1,-1,0,1,0,0,2,18,0,0,0,COL,11:41,2025
2025020802,TOR,H,2026-01-23,0,0,{'default': 'Maple Leafs'},{'default': 'Golden Knights'},0,-1,0,0,0,0,1,14,0,0,0,VGK,10:51,2025
2025020788,TOR,H,2026-01-21,0,0,{'default': 'Maple Leafs'},{'default': 'Red Wings'},0,-1,0,0,0,0,0,17,0,0,2,DET,11:59,2025
2025020774,TOR,H,2026-01-19,0,1,{'default': 'Maple Leafs'},{'default': 'Wild'},1,1,0,0,0,0,2,16,0,0,2,MIN,12:43,2025
2025020762,TOR,R,2026-01-17,0,1,{'default': 'Maple Leafs'},{'default': 'Jets'},1,1,0,0,0,0,2,14,0,0,0,WPG,10:53,2025
2025020748,TOR,R,2026-01-15,0,0,{'default': 'Maple Leafs'},{'default': 'Golden Knights'},0,-1,0,0,0,0,0,16,0,0,2,VGK,11:29,2025
2025020733,TOR,R,2026-01-13,0,0,{'default': 'Maple Leafs'},{'default': 'Mammoth'},0,-1,0,0,0,0,2,14,0,0,0,UTA,10:43,2025
2025020723,TOR,R,2026-01-12,1,0,{'default': 'Maple Leafs'},{'default': 'Avalanche'},1,2,0,0,0,0,1,15,0,0,0,COL,11:10,2025
2025020702,TOR,H,2026-01-10,0,0,{'default': 'Maple Leafs'},{'default': 'Canucks'},0,0,0,0,0,0,1,17,0,0,2,VAN,13:10,2025
2025020686,TOR,R,2026-01-08,1,0,{'default': 'Maple Leafs'},{'default': 'Flyers'},1,1,0,0,1,1,2,15,0,0,0,PHI,13:28,2025
2025020672,TOR,H,2026-01-06,1,0,{'default': 'Maple Leafs'},{'default': 'Panthers'},1,1,0,0,0,0,1,15,0,0,2,FLA,11:15,2025
2025020651,TOR,R,2026-01-03,0,0,{'default': 'Maple Leafs'},{'default': 'Islanders'},0,1,0,0,0,0,1,17,0,0,0,NYI,11:58,2025
2025020634,TOR,H,2026-01-01,0,0,{'default': 'Maple Leafs'},{'default': 'Jets'},0,1,0,0,0,0,3,14,0,0,0,WPG,11:29,2025
2025020617,TOR,H,2025-12-30,0,0,{'default': 'Maple Leafs'},{'default': 'Devils'},0,0,0,0,0,0,3,18,0,0,0,NJD,14:28,2025
2025020601,TOR,R,2025-12-28,0,0,{'default': 'Maple Leafs'},{'default': 'Red Wings'},0,0,0,0,0,0,2,13,0,0,0,DET,9:53,2025
2025020558,TOR,R,2025-12-20,0,1,{'default': 'Maple Leafs'},{'default': 'Predators'},1,1,0,0,0,0,0,20,0,0,0,NSH,16:17,2025
2025020539,TOR,R,2025-12-18,0,0,{'default': 'Maple Leafs'},{'default': 'Capitals'},0,-2,0,0,0,0,0,17,0,0,0,WSH,16:19,2025
2025020520,TOR,H,2025-12-16,0,0,{'default': 'Maple Leafs'},{'default': 'Blackhawks'},0,-1,0,0,0,0,2,14,0,0,0,CHI,10:58,2025
2025020499,TOR,H,2025-12-13,1,0,{'default': 'Maple Leafs'},{'default': 'Oilers'},1,1,0,0,0,0,2,15,0,0,0,EDM,12:56,2025
2025020480,TOR,H,2025-12-11,0,0,{'default': 'Maple Leafs'},{'default': 'Sharks'},0,-1,0,0,0,0,2,16,0,0,0,SJS,10:54,2025
