gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedPoints,shorthandedGoals,opponentAbbrev,pim,toi,season
2022020958,CBJ,R,2023-02-28,0,1,{'default': 'Blue Jackets'},{'default': 'Sabres'},1,0,0,0,0,0,0,19,0,0,BUF,0,17:02,2022
2022020948,CBJ,R,2023-02-26,0,0,{'default': 'Blue Jackets'},{'default': 'Wild'},0,0,0,0,0,0,2,18,0,0,MIN,0,20:35,2022
2022020936,CBJ,H,2023-02-25,1,2,{'default': 'Blue Jackets'},{'default': 'Oilers'},3,-1,0,1,0,0,3,18,0,0,EDM,0,17:37,2022
2022020924,CBJ,H,2023-02-23,0,0,{'default': 'Blue Jackets'},{'default': 'Wild'},0,0,0,0,0,0,1,17,0,0,MIN,0,17:32,2022
2022020901,CBJ,R,2023-02-19,1,0,{'default': 'Blue Jackets'},{'default': 'Coyotes'},1,0,1,1,0,0,6,22,0,0,ARI,0,21:44,2022
2022020887,CBJ,R,2023-02-18,0,0,{'default': 'Blue Jackets'},{'default': 'Stars'},0,0,0,0,0,0,1,22,0,0,DAL,0,19:01,2022
2022020872,CBJ,H,2023-02-16,1,1,{'default': 'Blue Jackets'},{'default': 'Jets'},2,1,1,1,0,0,3,19,0,0,WPG,0,18:45,2022
2022020857,CBJ,H,2023-02-14,0,1,{'default': 'Blue Jackets'},{'default': 'Devils'},1,-1,0,1,0,0,3,19,0,0,NJD,2,16:03,2022
2022020840,CBJ,R,2023-02-11,0,0,{'default': 'Blue Jackets'},{'default': 'Maple Leafs'},0,-1,0,0,0,0,1,16,0,0,TOR,0,17:00,2022
2022020829,CBJ,H,2023-02-10,0,0,{'default': 'Blue Jackets'},{'default': 'Maple Leafs'},0,0,0,0,0,0,1,15,0,0,TOR,0,15:52,2022
2022020804,CBJ,H,2023-01-31,0,1,{'default': 'Blue Jackets'},{'default': 'Capitals'},1,1,0,0,0,0,3,23,0,0,WSH,0,20:00,2022
2022020798,CBJ,R,2023-01-28,0,0,{'default': 'Blue Jackets'},{'default': 'Kraken'},0,-2,0,0,0,0,0,17,0,0,SEA,0,21:40,2022
2022020787,CBJ,R,2023-01-27,0,1,{'default': 'Blue Jackets'},{'default': 'Canucks'},1,-2,0,1,0,0,1,20,0,0,VAN,0,17:31,2022
2022020769,CBJ,R,2023-01-25,0,1,{'default': 'Blue Jackets'},{'default': 'Oilers'},1,1,0,0,0,0,7,27,0,0,EDM,0,23:37,2022
2022020754,CBJ,R,2023-01-23,1,2,{'default': 'Blue Jackets'},{'default': 'Flames'},3,-1,1,2,0,0,4,30,0,0,CGY,0,22:11,2022
2022020736,CBJ,H,2023-01-21,1,1,{'default': 'Blue Jackets'},{'default': 'Sharks'},2,1,0,1,0,0,5,21,0,0,SJS,0,19:18,2022
