gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,opponentAbbrev,toi,season
2025020573,SEA,R,2025-12-22,0,0,{'default': 'Kraken'},{'default': 'Ducks'},0,-1,0,0,0,0,0,14,0,0,0,ANA,9:57,2025
2025020561,SEA,R,2025-12-20,0,0,{'default': 'Kraken'},{'default': 'Sharks'},0,1,0,0,0,0,1,16,0,0,0,SJS,12:30,2025
2025020542,SEA,R,2025-12-18,0,1,{'default': 'Kraken'},{'default': 'Flames'},1,-1,0,1,0,0,1,16,0,0,0,CGY,11:55,2025
2025020528,SEA,H,2025-12-16,0,1,{'default': 'Kraken'},{'default': 'Avalanche'},1,1,0,0,0,0,3,18,0,0,0,COL,11:26,2025
2025020513,SEA,H,2025-12-14,0,0,{'default': 'Kraken'},{'default': 'Sabres'},0,0,0,0,0,0,0,13,0,0,0,BUF,10:46,2025
2025020494,SEA,R,2025-12-12,0,0,{'default': 'Kraken'},{'default': 'Mammoth'},0,0,0,0,0,0,1,17,0,0,0,UTA,12:58,2025
2025020479,SEA,H,2025-12-10,0,0,{'default': 'Kraken'},{'default': 'Kings'},0,0,0,0,0,0,3,13,0,0,0,LAK,8:16,2025
2025020465,SEA,H,2025-12-08,0,0,{'default': 'Kraken'},{'default': 'Wild'},0,-1,0,0,0,0,2,14,0,0,0,MIN,13:20,2025
2025020434,SEA,R,2025-12-04,1,0,{'default': 'Kraken'},{'default': 'Oilers'},1,0,0,0,0,0,1,20,0,0,0,EDM,12:15,2025
2025020349,SEA,R,2025-11-23,0,0,{'default': 'Kraken'},{'default': 'Islanders'},0,0,0,0,0,0,3,15,0,0,0,NYI,10:27,2025
2025020308,SEA,R,2025-11-18,0,0,{'default': 'Kraken'},{'default': 'Red Wings'},0,0,0,0,0,0,2,15,0,0,2,DET,9:30,2025
2025020295,SEA,H,2025-11-15,0,0,{'default': 'Kraken'},{'default': 'Sharks'},0,0,0,0,0,0,1,8,0,0,0,SJS,6:34,2025
2025020217,SEA,H,2025-11-05,0,0,{'default': 'Kraken'},{'default': 'Sharks'},0,0,0,0,0,0,3,12,0,0,2,SJS,9:27,2025
2025020202,SEA,H,2025-11-03,0,0,{'default': 'Kraken'},{'default': 'Blackhawks'},0,0,0,0,0,0,1,12,0,0,0,CHI,9:26,2025
